Laufnr	TaktNr	StückP	HöheP	Schläge	SchlTyp	NKorr	KKorr	Dauer	Länge	End	KlavTon	Frequency     	DeltaFT
2976	79	112560	225	3	4	20	0	80	80	112640	24	220	0.031344
2977	79	112560	190	3	4	27	0	80	80	112640	36	440	0.062689
2978	79	112640	225	3	4	20	0	80	80	112720	24	220	0.031344
2979	79	112640	190	3	4	27	0	80	80	112720	36	440	0.062689
2980	79	112720	225	3	4	20	0	80	80	112800	24	220	0.031344
2981	79	112720	190	3	4	27	0	80	80	112800	36	440	0.062689
2982	79	112800	225	3	4	20	0	240	240	113040	24	220	0.031344
2983	79	112800	190	3	4	27	0	240	240	113040	36	440	0.062689
2984	79	113040	230	3	4	19	1	240	240	113280	23	207.6523	0.029585
2985	79	113040	195	3	4	26	1	240	240	113280	35	415.3046	0.059170
2986	79	113280	235	3	4	18	1	240	240	113520	21	184.9972	0.026357
2987	79	113280	200	3	4	25	1	240	240	113520	33	369.9944	0.052715
2988	79	113520	255	3	4	14	0	240	240	113760	14	123.4708	0.017591
2989	79	113520	220	3	4	21	0	240	240	113760	26	246.9416	0.035183
2990	80	113760	110	3	4	31	0	240	240	114000	43	659.2551	0.093927
2991	80	113760	100	3	4	33	1	240	240	114000	47	830.6093	0.118341
2992	80	113760	75	3	4	38	0	240	240	114000	55	1318.510	0.187855
2993	80	114000	110	3	4	31	0	180	180	114180	43	659.2551	0.093927
2994	80	114000	95	3	4	34	0	180	180	114180	48	879.9999	0.125378
2995	80	114000	75	3	4	38	0	180	180	114180	55	1318.510	0.187855
2996	80	114180	110	3	4	31	0	60	60	114240	43	659.2551	0.093927
2997	80	114180	75	3	4	38	0	60	60	114240	55	1318.510	0.187855
2998	80	114240	110	3	4	31	0	240	240	114480	43	659.2551	0.093927
2999	80	114240	95	3	4	34	0	240	240	114480	48	879.9999	0.125378
3000	80	114240	75	3	4	38	0	240	240	114480	55	1318.510	0.187855
3001	80	114437	75	3	4	38	0	43	43	114480	55	1318.510	0.187855
3002	80	114480	115	3	4	30	0	120	120	114600	41	587.3295	0.083680
3003	80	114480	80	3	4	37	0	120	120	114600	53	1174.659	0.167360
3004	80	114600	120	3	4	29	1	120	120	114720	40	554.3652	0.078983
3005	80	114600	85	3	4	36	1	120	120	114720	52	1108.730	0.157967
3006	80	114720	80	3	4	37	0	240	240	114960	53	1174.659	0.167360
3007	80	114960	85	3	4	36	1	120	120	115080	52	1108.730	0.157967
3008	80	115080	90	3	4	35	0	120	120	115200	50	987.7666	0.140732
3011	80	114480	95	3	4	34	0	240	240	114720	48	879.9999	0.125378
3012	80	114720	115	3	4	30	0	240	240	114960	41	587.3295	0.083680
3013	80	114720	100	3	4	33	1	240	240	114960	47	830.6093	0.118341
3014	80	114917	80	3	4	37	0	43	43	114960	53	1174.659	0.167360
3015	80	114960	115	3	4	30	0	240	240	115200	41	587.3295	0.083680
3016	80	114960	110	3	4	31	0	240	240	115200	43	659.2551	0.093927
3017	80	114960	100	3	4	33	1	240	240	115200	47	830.6093	0.118341
3018	80	114960	85	3	4	36	1	240	240	115200	52	1108.730	0.157967
3019	80	113760	240	3	4	17	0	240	240	114000	19	164.8137	0.023481
3020	80	113760	205	3	4	24	0	240	240	114000	31	329.6275	0.046963
3021	80	114000	250	3	4	15	1	240	240	114240	16	138.5913	0.019745
3022	80	114000	215	3	4	22	1	240	240	114240	28	277.1826	0.039491
3023	80	114240	235	3	4	18	1	240	240	114480	21	184.9972	0.026357
3024	80	114240	200	3	4	25	1	240	240	114480	33	369.9944	0.052715
3025	80	114480	255	3	4	14	0	240	240	114720	14	123.4708	0.017591
3026	80	114480	220	3	4	21	0	240	240	114720	26	246.9416	0.035183
3027	80	114720	240	3	4	17	0	240	240	114960	19	164.8137	0.023481
3028	80	114720	205	3	4	24	0	240	240	114960	31	329.6275	0.046963
3029	80	114960	275	3	4	10	0	240	240	115200	7	82.40688	0.011740
3030	80	114960	240	3	4	17	0	240	240	115200	19	164.8137	0.023481
3031	81	115200	130	3	4	27	0	120	120	115440	36	440	0.062689
3032	81	115200	120	3	4	29	1	120	120	115440	40	554.3652	0.078983
3033	81	115200	95	3	4	34	0	120	120	115440	48	879.9999	0.125378
3035	81	115560	120	3	4	29	1	120	120	115680	40	554.3652	0.078983
3036	81	115560	110	3	4	31	0	120	120	115680	43	659.2551	0.093927
3037	81	115680	120	3	4	29	1	120	120	115920	40	554.3652	0.078983
3038	81	115680	110	3	4	31	0	120	120	115920	43	659.2551	0.093927
3040	81	116040	120	3	4	29	1	60	60	116160	40	554.3652	0.078983
3041	81	116040	110	3	4	31	0	60	60	116160	43	659.2551	0.093927
3042	81	116160	115	3	4	30	0	60	60	116280	41	587.3295	0.083680
3043	81	116160	105	3	4	32	1	60	60	116280	45	739.9888	0.105430
3044	81	116280	115	3	4	30	0	60	60	116400	41	587.3295	0.083680
3045	81	116280	100	3	4	33	1	60	60	116400	47	830.6093	0.118341
3046	81	116400	115	3	4	30	0	60	60	116520	41	587.3295	0.083680
3047	81	116400	95	3	4	34	0	60	60	116520	48	879.9999	0.125378
3048	81	116520	115	3	4	30	0	60	60	116640	41	587.3295	0.083680
3049	81	116520	90	3	4	35	0	60	60	116640	50	987.7666	0.140732
3052	81	115200	260	3	4	13	0	240	240	115440	12	110	0.015672
3053	81	115200	225	3	4	20	0	240	240	115440	24	220	0.031344
3055	81	115560	225	3	4	20	0	120	120	115680	24	220	0.031344
3056	81	115560	205	3	4	24	0	120	120	115680	31	329.6275	0.046963
3057	81	115560	190	3	4	27	0	120	120	115680	36	440	0.062689
3058	81	115680	225	3	4	20	0	120	120	115920	24	220	0.031344
3059	81	115680	205	3	4	24	0	120	120	115920	31	329.6275	0.046963
3060	81	115680	190	3	4	27	0	120	120	115920	36	440	0.062689
3062	81	116040	225	3	4	20	0	60	60	116160	24	220	0.031344
3063	81	116040	205	3	4	24	0	60	60	116160	31	329.6275	0.046963
3064	81	116040	190	3	4	27	0	60	60	116160	36	440	0.062689
3065	81	116160	225	3	4	20	0	60	60	116280	24	220	0.031344
3066	81	116160	205	3	4	24	0	60	60	116280	31	329.6275	0.046963
3067	81	116160	185	3	4	28	0	60	60	116280	38	493.8833	0.070366
3068	81	116280	225	3	4	20	0	60	60	116400	24	220	0.031344
3069	81	116280	205	3	4	24	0	60	60	116400	31	329.6275	0.046963
3070	81	116280	185	3	4	28	0	60	60	116400	38	493.8833	0.070366
3071	81	116400	225	3	4	20	0	60	60	116520	24	220	0.031344
3072	81	116400	205	3	4	24	0	60	60	116520	31	329.6275	0.046963
3073	81	116400	185	3	4	28	0	60	60	116520	38	493.8833	0.070366
3074	81	116520	225	3	4	20	0	60	60	116640	24	220	0.031344
3075	81	116520	205	3	4	24	0	60	60	116640	31	329.6275	0.046963
3076	81	116520	185	3	4	28	0	60	60	116640	38	493.8833	0.070366
3077	82	116640	120	3	4	29	1	360	360	117000	40	554.3652	0.078983
3078	82	116640	85	3	4	36	1	360	360	117000	52	1108.730	0.157967
3079	82	117000	120	3	4	29	1	120	120	117120	40	554.3652	0.078983
3080	82	117000	95	3	4	34	0	120	120	117120	48	879.9999	0.125378
3081	82	117120	120	3	4	29	1	240	240	117360	40	554.3652	0.078983
3082	82	117120	95	3	4	34	0	240	240	117360	48	879.9999	0.125378
3085	82	116640	225	3	4	20	0	360	360	117000	24	220	0.031344
3086	82	116640	205	3	4	24	0	360	360	117000	31	329.6275	0.046963
3087	82	116640	190	3	4	27	0	360	360	117000	36	440	0.062689
3088	82	117000	225	3	4	20	0	120	120	117120	24	220	0.031344
3089	82	117000	205	3	4	24	0	120	120	117120	31	329.6275	0.046963
3090	82	117000	190	3	4	27	0	120	120	117120	36	440	0.062689
3091	82	117120	225	3	4	20	0	120	120	117360	24	220	0.031344
3092	82	117120	205	3	4	24	0	120	120	117360	31	329.6275	0.046963
3093	82	117120	190	3	4	27	0	120	120	117360	36	440	0.062689
3094	82	117360	195	3	4	26	1	80	80	117440	35	415.3046	0.059170
3095	82	117440	190	3	4	27	0	80	80	117520	36	440	0.062689
3096	82	117520	185	3	4	28	0	80	80	117600	38	493.8833	0.070366
3097	82	117600	190	3	4	27	0	120	120	117840	36	440	0.062689
3098	82	117840	205	3	4	24	0	120	120	118080	31	329.6275	0.046963
3101	82	117360	230	3	4	19	1	80	80	117440	23	207.6523	0.029585
3102	82	117440	225	3	4	20	0	80	80	117520	24	220	0.031344
3103	82	117520	220	3	4	21	0	80	80	117600	26	246.9416	0.035183
3104	82	117600	225	3	4	20	0	120	120	117840	24	220	0.031344
3105	82	117840	240	3	4	17	0	120	120	118080	19	164.8137	0.023481
3106	83	118080	120	3	4	29	1	240	240	118320	40	554.3652	0.078983
3107	83	118080	85	3	4	36	1	240	240	118320	52	1108.730	0.157967
3109	83	118440	120	3	4	29	1	120	120	118560	40	554.3652	0.078983
3110	83	118440	95	3	4	34	0	120	120	118560	48	879.9999	0.125378
3111	83	118560	120	3	4	29	1	240	240	118800	40	554.3652	0.078983
3112	83	118560	95	3	4	34	0	240	240	118800	48	879.9999	0.125378
3114	83	118920	120	3	4	29	1	60	60	119040	40	554.3652	0.078983
3115	83	118920	100	3	4	33	1	60	60	119040	47	830.6093	0.118341
3116	83	119040	120	3	4	29	1	60	60	119160	40	554.3652	0.078983
3117	83	119040	95	3	4	34	0	60	60	119160	48	879.9999	0.125378
3118	83	119160	120	3	4	29	1	60	60	119280	40	554.3652	0.078983
3119	83	119160	95	3	4	34	0	60	60	119280	48	879.9999	0.125378
3120	83	119160	90	3	4	35	0	60	60	119280	50	987.7666	0.140732
3121	83	119280	120	3	4	29	1	60	60	119400	40	554.3652	0.078983
3122	83	119280	95	3	4	34	0	60	60	119400	48	879.9999	0.125378
3123	83	119280	85	3	4	36	1	60	60	119400	52	1108.730	0.157967
3124	83	119400	115	3	4	30	0	60	60	119520	41	587.3295	0.083680
3125	83	119400	95	3	4	34	0	60	60	119520	48	879.9999	0.125378
3126	83	119400	80	3	4	37	0	60	60	119520	53	1174.659	0.167360
3127	83	118080	260	3	4	13	0	240	240	118320	12	110	0.015672
3128	83	118080	225	3	4	20	0	240	240	118320	24	220	0.031344
3130	83	118440	225	3	4	20	0	120	120	118560	24	220	0.031344
3131	83	118440	205	3	4	24	0	120	120	118560	31	329.6275	0.046963
3132	83	118440	190	3	4	27	0	120	120	118560	36	440	0.062689
3133	83	118560	225	3	4	20	0	120	120	118800	24	220	0.031344
3134	83	118560	205	3	4	24	0	120	120	118800	31	329.6275	0.046963
3135	83	118560	190	3	4	27	0	120	120	118800	36	440	0.062689
3137	83	118920	225	3	4	20	0	60	60	119040	24	220	0.031344
3138	83	118920	205	3	4	24	0	60	60	119040	31	329.6275	0.046963
3139	83	118920	190	3	4	27	0	60	60	119040	36	440	0.062689
3140	83	119040	225	3	4	20	0	60	60	119160	24	220	0.031344
3141	83	119040	205	3	4	24	0	60	60	119160	31	329.6275	0.046963
3142	83	119040	190	3	4	27	0	60	60	119160	36	440	0.062689
3143	83	119160	225	3	4	20	0	60	60	119280	24	220	0.031344
3144	83	119160	205	3	4	24	0	60	60	119280	31	329.6275	0.046963
3145	83	119160	190	3	4	27	0	60	60	119280	36	440	0.062689
3146	83	119280	225	3	4	20	0	60	60	119400	24	220	0.031344
3147	83	119280	205	3	4	24	0	60	60	119400	31	329.6275	0.046963
3148	83	119280	190	3	4	27	0	60	60	119400	36	440	0.062689
3149	83	119400	225	3	4	20	0	60	60	119520	24	220	0.031344
3150	83	119400	205	3	4	24	0	60	60	119520	31	329.6275	0.046963
3151	83	119400	185	3	4	28	0	60	60	119520	38	493.8833	0.070366
3154	84	119520	115	3	4	30	1	360	360	119880	42	622.2539	0.088656
3155	84	119520	95	3	4	34	0	360	360	119880	48	879.9999	0.125378
3156	84	119520	70	3	4	39	1	360	360	119880	57	1479.977	0.210861
3157	84	119880	110	3	4	31	0	120	120	120000	43	659.2551	0.093927
3158	84	119880	95	3	4	34	0	120	120	120000	48	879.9999	0.125378
3159	84	119880	75	3	4	38	0	120	120	120000	55	1318.510	0.187855
3160	84	120000	110	3	4	31	0	240	240	120240	43	659.2551	0.093927
3161	84	120000	95	3	4	34	0	240	240	120240	48	879.9999	0.125378
3162	84	120000	75	3	4	38	0	240	240	120240	55	1318.510	0.187855
3165	84	119520	225	3	4	20	0	360	360	119880	24	220	0.031344
3166	84	119520	210	3	4	23	1	360	360	119880	30	311.1269	0.044328
3167	84	119520	200	3	4	25	1	360	360	119880	33	369.9944	0.052715
3168	84	119520	180	3	4	29	0	360	360	119880	39	523.2511	0.074550
3169	84	119880	205	3	4	24	0	120	120	120000	31	329.6275	0.046963
3170	84	119880	190	3	4	27	0	120	120	120000	36	440	0.062689
3171	84	119880	180	3	4	29	1	120	120	120000	40	554.3652	0.078983
3172	84	120000	205	3	4	24	0	120	120	120240	31	329.6275	0.046963
3173	84	120000	190	3	4	27	0	120	120	120240	36	440	0.062689
3174	84	120000	180	3	4	29	1	120	120	120240	40	554.3652	0.078983
3175	84	120240	195	3	4	26	1	80	80	120320	35	415.3046	0.059170
3176	84	120320	190	3	4	27	0	80	80	120400	36	440	0.062689
3177	84	120400	185	3	4	28	-2	80	80	120480	38	493.8833	0.070366
3178	84	120480	190	3	4	27	0	120	120	120720	36	440	0.062689
3179	84	120720	205	3	4	24	0	120	120	120960	31	329.6275	0.046963
3182	84	120240	230	3	4	19	1	80	80	120320	23	207.6523	0.029585
3183	84	120320	225	3	4	20	0	80	80	120400	24	220	0.031344
3184	84	120400	220	3	4	21	-2	80	80	120480	26	246.9416	0.035183
3185	84	120480	225	3	4	20	0	120	120	120720	24	220	0.031344
3186	84	120720	240	3	4	17	0	120	120	120960	19	164.8137	0.023481
3187	85	120960	85	3	4	36	1	240	240	121200	52	1108.730	0.157967
3188	85	120960	70	3	4	39	0	240	240	121200	56	1396.912	0.199026
3189	85	120960	50	3	4	43	1	240	240	121200	64	2217.461	0.315934
3190	85	121200	100	3	4	33	1	80	80	121280	47	830.6093	0.118341
3191	85	121200	85	3	4	36	1	80	80	121280	52	1108.730	0.157967
3192	85	121200	65	3	4	40	1	80	80	121280	59	1661.218	0.236683
3193	85	121280	100	3	4	33	1	80	80	121360	47	830.6093	0.118341
3194	85	121280	85	3	4	36	1	80	80	121360	52	1108.730	0.157967
3195	85	121280	65	3	4	40	1	80	80	121360	59	1661.218	0.236683
3196	85	121360	100	3	4	33	1	80	80	121440	47	830.6093	0.118341
3197	85	121360	85	3	4	36	1	80	80	121440	52	1108.730	0.157967
3198	85	121360	65	3	4	40	1	80	80	121440	59	1661.218	0.236683
3199	85	121440	100	3	4	33	1	120	120	121680	47	830.6093	0.118341
3200	85	121440	85	3	4	36	1	120	120	121680	52	1108.730	0.157967
3201	85	121440	65	3	4	40	1	120	120	121680	59	1661.218	0.236683
3202	85	121680	100	3	4	33	1	120	120	121920	47	830.6093	0.118341
3203	85	121680	85	3	4	36	1	120	120	121920	52	1108.730	0.157967
3204	85	121680	65	3	4	40	1	120	120	121920	59	1661.218	0.236683
3205	85	121920	95	3	4	34	1	60	60	122040	49	932.3275	0.132834
3206	85	121920	80	3	4	37	1	60	60	122040	54	1244.507	0.177312
3207	85	121920	60	3	4	41	1	60	60	122040	61	1864.655	0.265668
3208	85	122040	85	3	4	36	0	60	60	122160	51	1046.502	0.149101
3209	85	122040	50	3	4	43	0	60	60	122160	63	2093.004	0.298202
3210	85	122160	85	3	4	36	1	60	60	122280	52	1108.730	0.157967
3211	85	122160	65	3	4	40	1	60	60	122280	59	1661.218	0.236683
3212	85	122160	50	3	4	43	1	60	60	122280	64	2217.461	0.315934
3213	85	122280	80	3	4	37	1	60	60	122400	54	1244.507	0.177312
3214	85	122280	45	3	4	44	1	60	60	122400	66	2489.015	0.354624
3215	85	120960	265	3	4	12	1	240	240	121200	11	103.8261	0.014792
3216	85	120960	230	3	4	19	1	240	240	121200	23	207.6523	0.029585
3217	85	121200	200	3	4	25	0	80	80	121280	32	349.2282	0.049756
3218	85	121200	195	3	4	26	1	80	80	121280	35	415.3046	0.059170
3219	85	121200	180	3	4	29	1	80	80	121280	40	554.3652	0.078983
3220	85	121200	165	3	4	32	0	80	80	121280	44	698.4564	0.099513
3221	85	121280	200	3	4	25	0	80	80	121360	32	349.2282	0.049756
3222	85	121280	195	3	4	26	1	80	80	121360	35	415.3046	0.059170
3223	85	121280	180	3	4	29	1	80	80	121360	40	554.3652	0.078983
3224	85	121280	165	3	4	32	0	80	80	121360	44	698.4564	0.099513
3225	85	121360	200	3	4	25	0	80	80	121440	32	349.2282	0.049756
3226	85	121360	195	3	4	26	1	80	80	121440	35	415.3046	0.059170
3227	85	121360	180	3	4	29	1	80	80	121440	40	554.3652	0.078983
3228	85	121360	165	3	4	32	0	80	80	121440	44	698.4564	0.099513
3229	85	121440	200	3	4	25	0	240	240	121680	32	349.2282	0.049756
3230	85	121440	195	3	4	26	1	240	240	121680	35	415.3046	0.059170
3231	85	121440	180	3	4	29	1	240	240	121680	40	554.3652	0.078983
3232	85	121440	165	3	4	32	0	240	240	121680	44	698.4564	0.099513
3233	85	121680	200	3	4	25	0	120	120	121920	32	349.2282	0.049756
3234	85	121680	195	3	4	26	1	120	120	121920	35	415.3046	0.059170
3235	85	121680	180	3	4	29	1	120	120	121920	40	554.3652	0.078983
3236	85	121680	165	3	4	32	0	120	120	121920	44	698.4564	0.099513
3237	85	121920	200	3	4	25	1	120	120	122160	33	369.9944	0.052715
3238	85	121920	195	3	4	26	1	120	120	122160	35	415.3046	0.059170
3239	85	121920	180	3	4	29	0	120	120	122160	39	523.2511	0.074550
3240	85	121920	175	3	4	30	1	120	120	122160	42	622.2539	0.088656
3241	85	122160	265	3	4	12	1	120	120	122400	11	103.8261	0.014792
3242	85	122160	230	3	4	19	1	120	120	122400	23	207.6523	0.029585
3245	86	122400	70	3	4	39	0	360	360	122760	56	1396.912	0.199026
3246	86	122400	50	3	4	43	1	360	360	122760	64	2217.461	0.315934
3247	86	122400	35	3	4	46	0	360	360	122760	68	2793.825	0.398052
3248	86	122760	85	3	4	36	1	120	120	122880	52	1108.730	0.157967
3249	86	122760	50	3	4	43	1	120	120	122880	64	2217.461	0.315934
3250	86	122880	85	3	4	36	1	120	120	123120	52	1108.730	0.157967
3251	86	122880	50	3	4	43	1	120	120	123120	64	2217.461	0.315934
3252	86	123120	85	3	4	36	1	60	60	123240	52	1108.730	0.157967
3253	86	123120	50	3	4	43	1	60	60	123240	64	2217.461	0.315934
3254	86	123240	85	3	4	36	1	60	60	123360	52	1108.730	0.157967
3255	86	123240	50	3	4	43	1	60	60	123360	64	2217.461	0.315934
3256	86	123360	85	3	4	36	1	60	60	123480	52	1108.730	0.157967
3257	86	123360	50	3	4	43	1	60	60	123480	64	2217.461	0.315934
3258	86	123480	85	3	4	36	1	60	60	123600	52	1108.730	0.157967
3259	86	123480	50	3	4	43	1	60	60	123600	64	2217.461	0.315934
3260	86	123600	85	3	4	36	1	60	60	123720	52	1108.730	0.157967
3261	86	123600	50	3	4	43	1	60	60	123720	64	2217.461	0.315934
3262	86	123720	85	3	4	36	1	60	60	123840	52	1108.730	0.157967
3263	86	123720	50	3	4	43	1	60	60	123840	64	2217.461	0.315934
3264	86	122400	285	3	4	8	1	360	360	122760	4	69.29565	0.009872
3265	86	122400	250	3	4	15	1	360	360	122760	16	138.5913	0.019745
3266	86	122760	215	3	4	22	1	120	120	122880	28	277.1826	0.039491
3267	86	122760	180	3	4	29	1	120	120	122880	40	554.3652	0.078983
3268	86	122880	215	3	4	22	1	120	120	123120	28	277.1826	0.039491
3269	86	122880	180	3	4	29	1	120	120	123120	40	554.3652	0.078983
3270	86	123120	215	3	4	22	1	60	60	123240	28	277.1826	0.039491
3271	86	123120	180	3	4	29	1	60	60	123240	40	554.3652	0.078983
3272	86	123240	215	3	4	22	1	60	60	123360	28	277.1826	0.039491
3273	86	123240	180	3	4	29	1	60	60	123360	40	554.3652	0.078983
3274	86	123360	215	3	4	22	1	60	60	123480	28	277.1826	0.039491
3275	86	123360	180	3	4	29	1	60	60	123480	40	554.3652	0.078983
3276	86	123480	215	3	4	22	1	60	60	123600	28	277.1826	0.039491
3277	86	123480	180	3	4	29	1	60	60	123600	40	554.3652	0.078983
3278	86	123600	215	3	4	22	1	60	60	123720	28	277.1826	0.039491
3279	86	123600	180	3	4	29	1	60	60	123720	40	554.3652	0.078983
3280	86	123720	215	3	4	22	1	120	120	123840	28	277.1826	0.039491
3281	86	123720	180	3	4	29	1	120	120	123840	40	554.3652	0.078983
3284	87	123840	85	3	4	36	1	240	240	124080	52	1108.730	0.157967
3285	87	123840	50	3	4	43	1	240	240	124080	64	2217.461	0.315934
3286	87	124080	90	3	4	35	0	180	180	124260	50	987.7666	0.140732
3287	87	124080	70	3	4	39	1	180	180	124260	57	1479.977	0.210861
3288	87	124080	55	3	4	42	0	180	180	124260	62	1975.533	0.281465
3289	87	124260	90	3	4	35	0	60	60	124320	50	987.7666	0.140732
3290	87	124260	70	3	4	39	1	60	60	124320	57	1479.977	0.210861
3291	87	124260	55	3	4	42	0	60	60	124320	62	1975.533	0.281465
3292	87	124320	90	3	4	35	0	240	240	124560	50	987.7666	0.140732
3293	87	124320	70	3	4	39	1	240	240	124560	57	1479.977	0.210861
3294	87	124320	55	3	4	42	0	240	240	124560	62	1975.533	0.281465
3295	87	124560	85	3	4	36	1	240	240	124800	52	1108.730	0.157967
3296	87	124560	50	3	4	43	1	240	240	124800	64	2217.461	0.315934
3297	87	124800	75	3	4	38	0	240	240	125040	55	1318.510	0.187855
3298	87	124800	60	3	4	41	0	240	240	125040	60	1760	0.250757
3299	87	124800	40	3	4	45	0	240	240	125040	67	2637.020	0.375711
3300	87	125040	80	3	4	37	0	120	120	125160	53	1174.659	0.167360
3301	87	125040	45	3	4	44	0	120	120	125160	65	2349.318	0.334721
3302	87	125160	85	3	4	36	1	120	120	125280	52	1108.730	0.157967
3303	87	125160	50	3	4	43	1	120	120	125280	64	2217.461	0.315934
3304	87	123840	215	3	4	22	1	120	120	124080	28	277.1826	0.039491
3305	87	123840	180	3	4	29	1	120	120	124080	40	554.3652	0.078983
3306	87	124080	210	3	4	23	0	180	180	124260	29	293.6647	0.041840
3307	87	124080	200	3	4	25	1	180	180	124260	33	369.9944	0.052715
3308	87	124080	185	3	4	28	0	180	180	124260	38	493.8833	0.070366
3309	87	124260	210	3	4	23	0	60	60	124320	29	293.6647	0.041840
3310	87	124260	200	3	4	25	1	60	60	124320	33	369.9944	0.052715
3311	87	124260	185	3	4	28	0	60	60	124320	38	493.8833	0.070366
3312	87	124320	210	3	4	23	0	240	240	124560	29	293.6647	0.041840
3313	87	124320	200	3	4	25	1	240	240	124560	33	369.9944	0.052715
3314	87	124320	185	3	4	28	0	240	240	124560	38	493.8833	0.070366
3315	87	124560	205	3	4	24	0	240	240	124800	31	329.6275	0.046963
3316	87	124560	195	3	4	26	1	240	240	124800	35	415.3046	0.059170
3317	87	124560	180	3	4	29	1	240	240	124800	40	554.3652	0.078983
3318	87	124800	170	3	4	31	0	240	240	125040	43	659.2551	0.093927
3319	87	125040	175	3	4	30	0	240	240	125280	41	587.3295	0.083680
3321	87	124800	200	3	4	25	1	480	480	125280	33	369.9944	0.052715
3322	87	124800	190	3	4	27	0	480	480	125280	36	440	0.062689
3323	88	125280	90	3	4	35	0	120	120	125520	50	987.7666	0.140732
3324	88	125280	55	3	4	42	0	120	120	125520	62	1975.533	0.281465
3325	88	125520	90	3	4	35	0	180	180	125700	50	987.7666	0.140732
3326	88	125520	75	3	4	38	0	180	180	125700	55	1318.510	0.187855
3327	88	125520	55	3	4	42	0	180	180	125700	62	1975.533	0.281465
3328	88	125700	85	3	4	36	1	60	60	125760	52	1108.730	0.157967
3329	88	125700	50	3	4	43	1	60	60	125760	64	2217.461	0.315934
3330	88	125760	90	3	4	35	0	480	480	126240	50	987.7666	0.140732
3331	88	125760	75	3	4	38	0	480	480	126240	55	1318.510	0.187855
3332	88	125760	55	3	4	42	0	480	480	126240	62	1975.533	0.281465
3333	88	126240	95	3	4	34	0	240	240	126480	48	879.9999	0.125378
3334	88	126240	60	3	4	41	0	240	240	126480	60	1760	0.250757
3336	88	125280	205	3	4	24	0	120	120	125520	31	329.6275	0.046963
3337	88	125280	195	3	4	26	1	120	120	125520	35	415.3046	0.059170
3338	88	125280	175	3	4	30	0	120	120	125520	41	587.3295	0.083680
3339	88	125520	205	3	4	24	0	120	120	125760	31	329.6275	0.046963
3340	88	125520	195	3	4	26	1	120	120	125760	35	415.3046	0.059170
3341	88	125520	175	3	4	30	0	120	120	125760	41	587.3295	0.083680
3342	88	125520	170	3	4	31	0	120	120	125760	43	659.2551	0.093927
3343	88	125760	205	3	4	24	0	480	480	126240	31	329.6275	0.046963
3344	88	125760	195	3	4	26	1	480	480	126240	35	415.3046	0.059170
3345	88	125760	175	3	4	30	0	480	480	126240	41	587.3295	0.083680
3346	88	125760	170	3	4	31	0	720	480	126240	43	659.2551	0.093927
3347	88	126240	190	3	4	27	0	0	240	126480	36	440	0.062689
3348	88	126240	180	3	4	29	1	0	240	126480	40	554.3652	0.078983
